frame_name,fight_prob,pred_label
00107.jpg,0.9999898672103882,1
00108.jpg,0.9999901056289673,1
00109.jpg,0.9999897480010986,1
00110.jpg,0.9999905824661255,1
00111.jpg,0.9999914169311523,1
00112.jpg,0.9999918937683105,1
00113.jpg,0.9999918937683105,1
00114.jpg,0.9999921321868896,1
00115.jpg,0.9999920129776001,1
00116.jpg,0.9999912977218628,1
00117.jpg,0.9999918937683105,1
00118.jpg,0.9999918937683105,1
00119.jpg,0.9999910593032837,1
00120.jpg,0.9999916553497314,1
00121.jpg,0.9999945163726807,1
00122.jpg,0.9999935626983643,1
00123.jpg,0.999992847442627,1
00124.jpg,0.9999924898147583,1
00125.jpg,0.9999899864196777,1
00126.jpg,0.9999910593032837,1
00127.jpg,0.9999903440475464,1
00128.jpg,0.9999896287918091,1
00129.jpg,0.9999902248382568,1
00130.jpg,0.9999884366989136,1
00131.jpg,0.9999877214431763,1
00132.jpg,0.9999898672103882,1
00133.jpg,0.9999854564666748,1
00134.jpg,0.9999853372573853,1
00135.jpg,0.9999890327453613,1
00136.jpg,0.9999896287918091,1
00137.jpg,0.9999896287918091,1
00138.jpg,0.9999903440475464,1
00139.jpg,0.9999911785125732,1
00140.jpg,0.9999918937683105,1
00141.jpg,0.9999927282333374,1
00142.jpg,0.9999926090240479,1
00143.jpg,0.999992847442627,1
00144.jpg,0.9999949932098389,1
00145.jpg,0.999993085861206,1
00146.jpg,0.999993085861206,1
00147.jpg,0.9999932050704956,1
00148.jpg,0.9999924898147583,1
00149.jpg,0.999993085861206,1
00150.jpg,0.9999942779541016,1
00151.jpg,0.9999961853027344,1
00152.jpg,0.9999960660934448,1
00153.jpg,0.999996542930603,1
00154.jpg,0.9999945163726807,1
00155.jpg,0.9999934434890747,1
00156.jpg,0.9999935626983643,1
00157.jpg,0.999994158744812,1
00158.jpg,0.999994158744812,1
00159.jpg,0.9999927282333374,1
00160.jpg,0.9999874830245972,1
00161.jpg,0.999988317489624,1
00162.jpg,0.9999830722808838,1
00163.jpg,0.9999873638153076,1
00164.jpg,0.9999896287918091,1
00165.jpg,0.9999922513961792,1
00166.jpg,0.9999927282333374,1
00167.jpg,0.9999943971633911,1
00168.jpg,0.9999922513961792,1
00169.jpg,0.9999920129776001,1
00170.jpg,0.9999819993972778,1
00171.jpg,0.9999827146530151,1
00172.jpg,0.9999837875366211,1
00173.jpg,0.9999829530715942,1
00174.jpg,0.9999849796295166,1
00175.jpg,0.9999878406524658,1
00176.jpg,0.99998939037323,1
00177.jpg,0.9999897480010986,1
00178.jpg,0.9999911785125732,1
00179.jpg,0.9999923706054688,1
00180.jpg,0.9999932050704956,1
00181.jpg,0.9999942779541016,1
00182.jpg,0.999993085861206,1
00183.jpg,0.9999938011169434,1
00184.jpg,0.9999947547912598,1
00185.jpg,0.9999958276748657,1
00186.jpg,0.9999959468841553,1
00187.jpg,0.9999964237213135,1
00188.jpg,0.9999954700469971,1
00189.jpg,0.9999964237213135,1
00190.jpg,0.9999971389770508,1
00191.jpg,0.9999973773956299,1
00192.jpg,0.999997615814209,1
00193.jpg,0.9999977350234985,1
00194.jpg,0.9999979734420776,1
00195.jpg,0.9999971389770508,1
00196.jpg,0.9999972581863403,1
00197.jpg,0.9999966621398926,1
00198.jpg,0.9999960660934448,1
00199.jpg,0.999996542930603,1
00200.jpg,0.9999961853027344,1
00201.jpg,0.9999969005584717,1
00202.jpg,0.9999969005584717,1
00203.jpg,0.999997615814209,1
00204.jpg,0.999997615814209,1
00205.jpg,0.9999973773956299,1
00206.jpg,0.9999974966049194,1
00207.jpg,0.9999974966049194,1
00208.jpg,0.9999970197677612,1
00209.jpg,0.9999960660934448,1
00210.jpg,0.9999929666519165,1
00211.jpg,0.999993085861206,1
00212.jpg,0.9999938011169434,1
00213.jpg,0.9999934434890747,1
00214.jpg,0.9999939203262329,1
00215.jpg,0.999994158744812,1
00216.jpg,0.9999932050704956,1
00217.jpg,0.9999916553497314,1
00218.jpg,0.9999924898147583,1
00219.jpg,0.9999924898147583,1
00220.jpg,0.9999922513961792,1
00221.jpg,0.9999936819076538,1
00222.jpg,0.9999936819076538,1
00223.jpg,0.9999932050704956,1
00224.jpg,0.9999923706054688,1
00225.jpg,0.9999932050704956,1
00226.jpg,0.9999934434890747,1
00227.jpg,0.9999926090240479,1
00228.jpg,0.9999923706054688,1
00229.jpg,0.9999932050704956,1
00230.jpg,0.999994158744812,1
00231.jpg,0.9999935626983643,1
00232.jpg,0.9999915361404419,1
00233.jpg,0.999994158744812,1
00234.jpg,0.9999935626983643,1
00235.jpg,0.9999940395355225,1
00236.jpg,0.999993085861206,1
00237.jpg,0.999992847442627,1
00238.jpg,0.999992847442627,1
00239.jpg,0.9999924898147583,1
00240.jpg,0.9999911785125732,1
00241.jpg,0.9999921321868896,1
00242.jpg,0.9999921321868896,1
00243.jpg,0.9999924898147583,1
00244.jpg,0.9999904632568359,1
00245.jpg,0.9999914169311523,1
00246.jpg,0.9999920129776001,1
00247.jpg,0.9999904632568359,1
00248.jpg,0.9999903440475464,1
00249.jpg,0.9999914169311523,1
00250.jpg,0.9999918937683105,1
00251.jpg,0.9999920129776001,1
00252.jpg,0.9999927282333374,1
00253.jpg,0.9999932050704956,1
00254.jpg,0.999993085861206,1
00255.jpg,0.9999924898147583,1
00256.jpg,0.9999923706054688,1
00257.jpg,0.9999926090240479,1
00258.jpg,0.9999927282333374,1
00259.jpg,0.9999922513961792,1
00260.jpg,0.9999916553497314,1
00261.jpg,0.9999916553497314,1
00262.jpg,0.9999911785125732,1
00263.jpg,0.999991774559021,1
00264.jpg,0.9999916553497314,1
00265.jpg,0.9999899864196777,1
00266.jpg,0.9999899864196777,1
00267.jpg,0.9999915361404419,1
00268.jpg,0.9999908208847046,1
00269.jpg,0.9999939203262329,1
00270.jpg,0.9999932050704956,1
00271.jpg,0.9999890327453613,1
00272.jpg,0.9999898672103882,1
00273.jpg,0.9999905824661255,1
00274.jpg,0.9999897480010986,1
00275.jpg,0.9999916553497314,1
00276.jpg,0.999987006187439,1
00277.jpg,0.9999861717224121,1
00278.jpg,0.999983549118042,1
00279.jpg,0.9999926090240479,1
00280.jpg,0.9999918937683105,1
00281.jpg,0.9999922513961792,1
00282.jpg,0.9999920129776001,1
00283.jpg,0.9999877214431763,1
00284.jpg,0.9999934434890747,1
00285.jpg,0.9999949932098389,1
00286.jpg,0.9999940395355225,1
00287.jpg,0.9999938011169434,1
00288.jpg,0.9999920129776001,1
00289.jpg,0.9999916553497314,1
00290.jpg,0.9999912977218628,1
00291.jpg,0.9999920129776001,1
00292.jpg,0.999990701675415,1
00293.jpg,0.9999922513961792,1
00294.jpg,0.9999920129776001,1
00295.jpg,0.9999915361404419,1
00296.jpg,0.9999895095825195,1
00297.jpg,0.9999918937683105,1
00298.jpg,0.9999938011169434,1
00299.jpg,0.9999938011169434,1
00300.jpg,0.9999916553497314,1
00301.jpg,0.9999934434890747,1
00302.jpg,0.999990701675415,1
00303.jpg,0.9999918937683105,1
00304.jpg,0.99998939037323,1
00305.jpg,0.9999887943267822,1
00306.jpg,0.9999902248382568,1
00307.jpg,0.9999914169311523,1
00308.jpg,0.9999908208847046,1
00309.jpg,0.9999927282333374,1
00310.jpg,0.9999929666519165,1
00311.jpg,0.9999914169311523,1
00312.jpg,0.9999866485595703,1
00313.jpg,0.99998939037323,1
00314.jpg,0.9999878406524658,1
00315.jpg,0.9999885559082031,1
00316.jpg,0.9999878406524658,1
00317.jpg,0.9999903440475464,1
00318.jpg,0.9999909400939941,1
00319.jpg,0.9999912977218628,1
00320.jpg,0.9999909400939941,1
00321.jpg,0.9999926090240479,1
00322.jpg,0.9999923706054688,1
00323.jpg,0.999992847442627,1
00324.jpg,0.9999914169311523,1
00325.jpg,0.999990701675415,1
00326.jpg,0.9999899864196777,1
00327.jpg,0.99998939037323,1
00328.jpg,0.999987006187439,1
00329.jpg,0.99998939037323,1
00330.jpg,0.9999910593032837,1
00331.jpg,0.9999911785125732,1
00332.jpg,0.9999921321868896,1
00333.jpg,0.9999920129776001,1
00334.jpg,0.9999915361404419,1
00335.jpg,0.9999912977218628,1
00336.jpg,0.999990701675415,1
00337.jpg,0.9999901056289673,1
00338.jpg,0.9999892711639404,1
00339.jpg,0.9999909400939941,1
00340.jpg,0.9999903440475464,1
00341.jpg,0.9999904632568359,1
00342.jpg,0.9999896287918091,1
00343.jpg,0.9999908208847046,1
00344.jpg,0.9999884366989136,1
00345.jpg,0.9999884366989136,1
00346.jpg,0.999988317489624,1
00347.jpg,0.9999881982803345,1
00348.jpg,0.9999860525131226,1
00349.jpg,0.9999880790710449,1
00350.jpg,0.9999899864196777,1
00351.jpg,0.9999924898147583,1
00352.jpg,0.9999935626983643,1
00353.jpg,0.9999943971633911,1
00354.jpg,0.9999947547912598,1
00355.jpg,0.9999942779541016,1
00356.jpg,0.9999936819076538,1
00357.jpg,0.9999926090240479,1
00358.jpg,0.9999948740005493,1
00359.jpg,0.9999938011169434,1
00360.jpg,0.9999918937683105,1
00361.jpg,0.9999918937683105,1
00362.jpg,0.9999912977218628,1
00363.jpg,0.9999933242797852,1
00364.jpg,0.9999939203262329,1
00365.jpg,0.9999947547912598,1
00366.jpg,0.9999945163726807,1
00367.jpg,0.9999960660934448,1
00368.jpg,0.9999967813491821,1
00369.jpg,0.9999963045120239,1
00370.jpg,0.9999961853027344,1
00371.jpg,0.9999960660934448,1
00372.jpg,0.9999958276748657,1
00373.jpg,0.9999958276748657,1
00374.jpg,0.9999960660934448,1
00375.jpg,0.9999960660934448,1
00376.jpg,0.9999929666519165,1
00377.jpg,0.999993085861206,1
00378.jpg,0.9999909400939941,1
00379.jpg,0.9999898672103882,1
00380.jpg,0.9999911785125732,1
00381.jpg,0.9999916553497314,1
00382.jpg,0.9999908208847046,1
00383.jpg,0.9999874830245972,1
00384.jpg,0.9999912977218628,1
00385.jpg,0.9999926090240479,1
00386.jpg,0.9999922513961792,1
00387.jpg,0.9999916553497314,1
00388.jpg,0.9999902248382568,1
00389.jpg,0.9999868869781494,1
00390.jpg,0.9999891519546509,1
00391.jpg,0.9999881982803345,1
00392.jpg,0.9999853372573853,1
00393.jpg,0.9999872446060181,1
00394.jpg,0.9999817609786987,1
00395.jpg,0.9999816417694092,1
00396.jpg,0.9999836683273315,1
00397.jpg,0.9999862909317017,1
00398.jpg,0.9999850988388062,1
00399.jpg,0.9999860525131226,1
00400.jpg,0.9999843835830688,1
00401.jpg,0.9999872446060181,1
00402.jpg,0.9999856948852539,1
00403.jpg,0.9999876022338867,1
00404.jpg,0.9999872446060181,1
00405.jpg,0.9999854564666748,1
00406.jpg,0.9999873638153076,1
00407.jpg,0.999985933303833,1
00408.jpg,0.9999891519546509,1
00409.jpg,0.9999918937683105,1
00410.jpg,0.999992847442627,1
00411.jpg,0.9999921321868896,1
00412.jpg,0.9999923706054688,1
00413.jpg,0.9999926090240479,1
00414.jpg,0.9999911785125732,1
00415.jpg,0.9999892711639404,1
00416.jpg,0.9999847412109375,1
00417.jpg,0.9999842643737793,1
00418.jpg,0.9999818801879883,1
00419.jpg,0.9999793767929077,1
00420.jpg,0.9999805688858032,1
00421.jpg,0.9999829530715942,1
00422.jpg,0.9999827146530151,1
00423.jpg,0.9999842643737793,1
00424.jpg,0.9999855756759644,1
00425.jpg,0.9999864101409912,1
00426.jpg,0.9999850988388062,1
00427.jpg,0.9999818801879883,1
00428.jpg,2.8943188226548955e-05,0
00429.jpg,2.085981577693019e-05,0
00430.jpg,1.8832823116099462e-05,0
00431.jpg,1.555024391564075e-05,0
00432.jpg,1.3490099263435695e-05,0
00433.jpg,1.3785238479613326e-05,0
00434.jpg,1.483709547756007e-05,0
00435.jpg,7.716422260273248e-06,0
00436.jpg,7.251635906868614e-06,0
00437.jpg,7.386787729046773e-06,0
00438.jpg,1.298590905207675e-05,0
00439.jpg,1.593025262991432e-05,0
00440.jpg,1.2911890735267662e-05,0
00441.jpg,1.515359508630354e-05,0
00442.jpg,1.5397365132230334e-05,0
00443.jpg,3.021388329216279e-05,0
00444.jpg,3.259752338635735e-05,0
00445.jpg,2.9558277674368583e-05,0
00446.jpg,1.0561724593571853e-05,0
00447.jpg,1.1440059097367339e-05,0
00448.jpg,1.5476005501113832e-05,0
00449.jpg,1.6031510313041508e-05,0
00450.jpg,1.7996506358031183e-05,0
00451.jpg,7.4184786171827e-06,0
00452.jpg,1.080327001545811e-05,0
00453.jpg,1.069700920197647e-05,0
00454.jpg,1.0218313946097624e-05,0
00455.jpg,4.859947694058064e-06,0
00456.jpg,4.127876763959648e-06,0
00457.jpg,6.238562491489574e-06,0
00458.jpg,5.634425178868696e-06,0
00459.jpg,5.100811904412694e-06,0
00460.jpg,5.032509307056898e-06,0
00461.jpg,7.626626484125154e-06,0
00462.jpg,6.31406237516785e-06,0
00463.jpg,6.813025265728356e-06,0
00464.jpg,6.45811496724491e-06,0
00465.jpg,5.4356796681531705e-06,0
00466.jpg,5.393971150624566e-06,0
00467.jpg,5.40182190889027e-06,0
00468.jpg,6.989165285631316e-06,0
00469.jpg,4.25954704041942e-06,0
00470.jpg,4.222350526106311e-06,0
00471.jpg,4.104810159333283e-06,0
00472.jpg,3.825367912213551e-06,0
00473.jpg,3.950853169953916e-06,0
00474.jpg,3.5086557090835413e-06,0
00475.jpg,3.232190238122712e-06,0
00476.jpg,2.664536395968753e-06,0
00477.jpg,2.8281749564484926e-06,0
00478.jpg,4.149399046582403e-06,0
00479.jpg,4.058357717440231e-06,0
00480.jpg,3.883659246639581e-06,0
00481.jpg,3.910597115464043e-06,0
00482.jpg,3.836635187326465e-06,0
00483.jpg,3.7806241834914545e-06,0
00484.jpg,4.393849394546123e-06,0
00485.jpg,3.839124019577866e-06,0
00486.jpg,3.1563897664455e-06,0
00487.jpg,3.005329745064955e-06,0
00488.jpg,2.8845197448390536e-06,0
00489.jpg,3.5083212424069643e-06,0
00490.jpg,3.1187480544758728e-06,0
00491.jpg,2.705500264710281e-06,0
00492.jpg,3.117849928457872e-06,0
00493.jpg,3.5984469377581263e-06,0
00494.jpg,2.9388934308371972e-06,0
00495.jpg,2.5078627459151903e-06,0
00496.jpg,2.4168700747395633e-06,0
00497.jpg,2.32021079682454e-06,0
00498.jpg,3.1603410661773523e-06,0
00499.jpg,2.812636694216053e-06,0
00500.jpg,3.401127287361305e-06,0
00501.jpg,3.7338252241170267e-06,0
00502.jpg,8.897042789612897e-06,0
00503.jpg,8.839406291372143e-06,0
00504.jpg,5.515642897080397e-06,0
00505.jpg,4.7950215957826e-06,0
00506.jpg,4.148651441937545e-06,0
00507.jpg,7.1615431807003915e-06,0
00508.jpg,1.1402319614717271e-05,0
00509.jpg,1.1497327250253875e-05,0
00510.jpg,1.109985532821156e-05,0
00511.jpg,1.0918518455582671e-05,0
00512.jpg,1.6470177797600627e-05,0
00513.jpg,1.4458017176366411e-05,0
00514.jpg,1.3688376384379808e-05,0
00515.jpg,1.3579950064013246e-05,0
00516.jpg,1.3907222637499217e-05,0
00517.jpg,1.3939103155280463e-05,0
